state	from	to	time
10300000	Central	Atlantic	0.05246134983965817
10300000	Pacific	Central	0.11080064173560106
10300000	Pacific	Central	0.15606643876054638
10300000	Central	Atlantic	0.29712213565963463
10300000	Pacific	Central	0.1908249619004456
10300000	Pacific	Mississippi	0.13481045853836393
10300000	Pacific	Central	0.2538373549235775
10300000	Central	Mississippi	0.2092033260624211
10300000	Central	Atlantic	0.15129531655460723
10300000	Pacific	Mississippi	0.19637526720531945
10300000	Atlantic	Mississippi	0.06308369618344334
10300000	Pacific	Central	0.13119001978936828
10300000	Pacific	Central	0.03871944448363546
10300000	Central	Mississippi	0.19894772043598336
10300000	Central	Atlantic	0.32804629275702973
10300000	Central	Mississippi	0.2812718557022278
10300000	Pacific	Atlantic	0.47218154427052816
10300000	Central	Mississippi	0.9920078150376659
10300000	Mississippi	Atlantic	1.1719470559030754
10300000	Mississippi	Atlantic	1.0534242826572313
10300000	Pacific	Central	1.083220557902531
10300000	Mississippi	Atlantic	1.0439152299784034
10300000	Mississippi	Atlantic	1.0732508903534803
10300000	Pacific	Central	1.0960115164733066
10300000	Pacific	Central	1.1312671396434573
10300000	Central	Mississippi	1.0085819924068056
10300000	Pacific	Central	1.0489372807920874
10300000	Central	Atlantic	1.058118428951918
10300000	Mississippi	Atlantic	1.0492180596753187
10300000	Pacific	Mississippi	1.0234730081847851
10300000	Pacific	Central	1.0978795545250464
10300000	Pacific	Central	1.010449670269582
10300000	Central	Mississippi	1.0590350462946605
10300000	Pacific	Atlantic	1.117208380482663
10300000	Pacific	Central	1.1538411997540088
10300000	Pacific	Mississippi	0.995415452669289
10300000	Mississippi	Central	1.0816346380928987
10300000	Pacific	Central	1.132956598318903
10300000	Atlantic	Mississippi	0.9818973277726201
10300000	Pacific	Central	1.132799060691338
10300000	Pacific	Central	1.019675667205858
10300000	Pacific	Central	1.1294574440211993
10300000	Pacific	Central	1.1309326809051168
10300000	Central	Mississippi	0.8151421371136142
10300000	Pacific	Central	0.6627249651519704
10300000	Pacific	Central	0.3042036162453228
10300000	Central	Mississippi	0.6928812116207868
10300000	Central	Mississippi	0.8164065334498136
10300000	Central	Mississippi	0.7255471569269103
10300000	Central	Mississippi	0.9954566136816285
10300000	Atlantic	Mississippi	0.829664690239323
10300000	Pacific	Central	0.3102275283102309
10300000	Pacific	Central	0.99082194835334
10300000	Pacific	Central	1.0111399190933403
10300000	Central	Mississippi	1.0687062935614968
10300000	Mississippi	Atlantic	1.0376403200538529
10300000	Mississippi	Atlantic	0.9782385327919069
10300000	Pacific	Central	1.0855030557600291
10300000	Central	Mississippi	0.9814792177424538
10300000	Pacific	Mississippi	1.1373262904070205
10300000	Pacific	Central	0.9304468299146345
10300000	Pacific	Mississippi	0.912500488099117
10300000	Mississippi	Atlantic	0.8657833226685983
10300000	Central	Mississippi	0.9339272241396934
10300000	Mississippi	Central	0.830167682472525
10300000	Central	Mississippi	1.1173454986130247
10300000	Mississippi	Central	0.8379448127292625
10300000	Mississippi	Atlantic	1.0687823884527596
10300000	Pacific	Mississippi	1.0879040702053104
10300000	Mississippi	Atlantic	0.8995087870058225
10300000	Mississippi	Atlantic	0.8652035844193199
10300000	Atlantic	Mississippi	0.8354136577783956
10300000	Mississippi	Atlantic	0.9449005352970669
10300000	Mississippi	Atlantic	1.0102300103705617
10300000	Pacific	Central	1.0454872910001374
10300000	Mississippi	Atlantic	0.7266627451410506
10300000	Central	Mississippi	0.7016046803238141
10300000	Pacific	Central	1.1325341181143505
10300000	Pacific	Central	1.1792727983992009
10300000	Pacific	Mississippi	0.8613528802662405
10300000	Central	Mississippi	0.6600341054233713
10300000	Central	Mississippi	0.6619722600795973
10300000	Pacific	Central	0.6941830836462809
10300000	Mississippi	Atlantic	1.0523332565261685
10300000	Pacific	Central	0.6219359486882704
10300000	Pacific	Central	0.7678926389446656
