label;collection_date;country;admin1;admin2;city/town/municipality;latitude;longitude;location_used
PV310816|A/Domestic_bird/SK/FAV-0956-2-2022/2022|H5N1|Canada-SK|2022-09-21|domestic_avian|B3.2;2022-09-21;Canada;SK;;;;;
PV310824|A/Domestic_bird/SK/FAV-0986-1-2022/2022|H5N1|Canada-SK|2022-09-28|domestic_avian|B3.2;2022-09-28;Canada;SK;;;;;
PV310832|A/Domestic_bird/SK/FAV-0986-2-2022/2022|H5N1|Canada-SK|2022-09-28|domestic_avian|B3.2;2022-09-28;Canada;SK;;;;;
PV310848|A/Domestic_bird/SK/FAV-1051-2-2022/2022|H5N1|Canada-SK|2022-06-03|domestic_avian|B3.2;2022-06-03;Canada;SK;;;;;
PV310864|A/Domestic_bird/SK/FAV-1053-1-2022/2022|H5N1|Canada-SK|2022-09-29|domestic_avian|B3.2;2022-09-29;Canada;SK;;;;;
PV310872|A/Domestic_bird/SK/FAV-1053-2-2022/2022|H5N1|Canada-SK|2022-09-29|domestic_avian|B3.2;2022-09-29;Canada;SK;;;;;
PV324576|A/chicken/SK/FAV-1189-2-2022/2022|H5N1|Canada-SK|2022-10-13|domestic_avian|B3.2;2022-10-13;Canada;SK;;;;;
PV310888|A/Domestic_bird/SK/FAV-1259-1-2022/2022|H5N1|Canada-SK|2022-10-22|domestic_avian|B3.2;2022-10-22;Canada;SK;;;;;
PV310896|A/Domestic_bird/SK/FAV-1259-2-2022/2022|H5N1|Canada-SK|2022-10-22|domestic_avian|B3.2;2022-10-22;Canada;SK;;;;;
PV324600|A/chicken/SK/FAV-1261-1-2022/2022|H5N1|Canada-SK|2022-10-22|domestic_avian|B3.2;2022-10-22;Canada;SK;;;;;
PV324608|A/chicken/SK/FAV-1261-2-2022/2022|H5N1|Canada-SK|2022-10-22|domestic_avian|B3.2;2022-10-22;Canada;SK;;;;;
